,age,workclass,education,educational.num,marital.status,race,gender,hours.per.week,income
20700,50.0 - 58.0,Self-emp-not-inc,Masters,14,Married-civ-spouse,White,Male,36.0 - 40.0,>50K
20701,16.0 - 25.0,Private,Some-college,10,Never-married,Other,Female,36.0 - 40.0,<=50K
20702,45.0 - 50.0,Private,Assoc-voc,11,Divorced,White,Female,0.0 - 36.0,<=50K
20707,50.0 - 58.0,Private,Doctorate,16,Married-civ-spouse,White,Male,40.0 - 50.0,>50K
20708,31.0 - 35.0,Local-gov,HS-grad,9,Married-civ-spouse,White,Female,0.0 - 36.0,<=50K
20710,45.0 - 50.0,Federal-gov,Some-college,10,Never-married,Black,Female,36.0 - 40.0,<=50K
20713,45.0 - 50.0,Private,Masters,14,Married-civ-spouse,Asian-Pac-Islander,Male,36.0 - 40.0,>50K
20715,50.0 - 58.0,Self-emp-inc,Some-college,10,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
20716,50.0 - 58.0,Local-gov,Assoc-acdm,12,Widowed,Black,Female,36.0 - 40.0,<=50K
20717,35.0 - 40.0,Private,Some-college,10,Divorced,Amer-Indian-Eskimo,Female,36.0 - 40.0,<=50K
20722,40.0 - 45.0,Private,Some-college,10,Divorced,White,Female,0.0 - 36.0,<=50K
20723,16.0 - 25.0,Private,Assoc-acdm,12,Never-married,White,Female,0.0 - 36.0,<=50K
20725,25.0 - 31.0,Federal-gov,Some-college,10,Never-married,White,Female,36.0 - 40.0,<=50K
20727,16.0 - 25.0,Private,Some-college,10,Never-married,White,Female,40.0 - 50.0,<=50K
20728,40.0 - 45.0,Private,10th,6,Married-civ-spouse,Asian-Pac-Islander,Male,40.0 - 50.0,<=50K
20729,50.0 - 58.0,State-gov,HS-grad,9,Divorced,White,Female,36.0 - 40.0,<=50K
20730,58.0 - 90.0,Private,7th-8th,4,Divorced,White,Female,36.0 - 40.0,<=50K
20733,40.0 - 45.0,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
20739,45.0 - 50.0,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
20740,16.0 - 25.0,Private,HS-grad,9,Never-married,White,Male,0.0 - 36.0,<=50K
20741,16.0 - 25.0,Private,10th,6,Divorced,White,Female,36.0 - 40.0,<=50K
20743,40.0 - 45.0,Private,Assoc-acdm,12,Divorced,White,Female,40.0 - 50.0,<=50K
20744,16.0 - 25.0,Self-emp-not-inc,Some-college,10,Never-married,White,Male,0.0 - 36.0,<=50K
20747,16.0 - 25.0,Private,12th,8,Never-married,Black,Male,0.0 - 36.0,<=50K
20750,25.0 - 31.0,Private,Assoc-voc,11,Married-civ-spouse,Black,Female,40.0 - 50.0,<=50K
20751,40.0 - 45.0,Private,HS-grad,9,Divorced,Black,Male,0.0 - 36.0,<=50K
20753,31.0 - 35.0,Private,Some-college,10,Separated,White,Male,40.0 - 50.0,<=50K
20757,35.0 - 40.0,Private,Some-college,10,Never-married,White,Male,40.0 - 50.0,<=50K
20758,40.0 - 45.0,Private,Some-college,10,Widowed,White,Female,40.0 - 50.0,<=50K
20759,35.0 - 40.0,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
20761,31.0 - 35.0,Private,Masters,14,Married-civ-spouse,White,Female,40.0 - 50.0,>50K
20762,35.0 - 40.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
20763,58.0 - 90.0,Self-emp-inc,Some-college,10,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
20764,45.0 - 50.0,Self-emp-not-inc,10th,6,Divorced,White,Male,50.0 - 99.0,<=50K
20768,16.0 - 25.0,Private,12th,8,Never-married,White,Male,0.0 - 36.0,<=50K
20770,45.0 - 50.0,Private,Bachelors,13,Married-civ-spouse,White,Male,0.0 - 36.0,>50K
20772,50.0 - 58.0,Private,1st-4th,2,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
20773,35.0 - 40.0,Self-emp-not-inc,HS-grad,9,Divorced,White,Male,50.0 - 99.0,<=50K
20774,40.0 - 45.0,Private,Masters,14,Married-civ-spouse,White,Male,36.0 - 40.0,>50K
20778,16.0 - 25.0,Private,Some-college,10,Never-married,White,Female,0.0 - 36.0,<=50K
20779,45.0 - 50.0,Private,Masters,14,Married-spouse-absent,White,Male,50.0 - 99.0,<=50K
20780,16.0 - 25.0,Private,1st-4th,2,Never-married,White,Female,36.0 - 40.0,<=50K
20781,16.0 - 25.0,Private,10th,6,Never-married,White,Male,0.0 - 36.0,<=50K
20783,45.0 - 50.0,Private,Some-college,10,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
20784,31.0 - 35.0,Private,HS-grad,9,Never-married,Amer-Indian-Eskimo,Female,0.0 - 36.0,<=50K
20786,58.0 - 90.0,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,0.0 - 36.0,>50K
20788,16.0 - 25.0,Private,10th,6,Never-married,White,Male,0.0 - 36.0,<=50K
20798,58.0 - 90.0,Self-emp-inc,10th,6,Married-civ-spouse,White,Male,0.0 - 36.0,<=50K
20799,58.0 - 90.0,Private,Masters,14,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
20800,58.0 - 90.0,Private,Masters,14,Never-married,White,Female,0.0 - 36.0,<=50K
20801,45.0 - 50.0,Private,Some-college,10,Divorced,White,Male,50.0 - 99.0,<=50K
20803,50.0 - 58.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
20804,16.0 - 25.0,Private,Bachelors,13,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
20805,31.0 - 35.0,Private,11th,7,Separated,White,Female,0.0 - 36.0,<=50K
20806,45.0 - 50.0,Private,HS-grad,9,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
20807,50.0 - 58.0,Private,7th-8th,4,Married-spouse-absent,Black,Male,40.0 - 50.0,<=50K
20808,31.0 - 35.0,State-gov,Bachelors,13,Married-civ-spouse,White,Male,36.0 - 40.0,>50K
20809,40.0 - 45.0,Local-gov,7th-8th,4,Never-married,Black,Female,36.0 - 40.0,<=50K
20811,58.0 - 90.0,Private,Some-college,10,Divorced,White,Male,36.0 - 40.0,<=50K
20812,40.0 - 45.0,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,36.0 - 40.0,>50K
20813,35.0 - 40.0,Self-emp-not-inc,Masters,14,Never-married,White,Male,40.0 - 50.0,>50K
20814,35.0 - 40.0,Private,1st-4th,2,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
20815,25.0 - 31.0,Private,HS-grad,9,Never-married,Amer-Indian-Eskimo,Male,0.0 - 36.0,<=50K
20817,25.0 - 31.0,Private,Some-college,10,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
20818,58.0 - 90.0,Private,10th,6,Married-civ-spouse,Black,Male,36.0 - 40.0,<=50K
20819,35.0 - 40.0,Private,Masters,14,Married-civ-spouse,White,Male,40.0 - 50.0,>50K
20820,50.0 - 58.0,Self-emp-not-inc,10th,6,Never-married,White,Male,36.0 - 40.0,<=50K
20821,40.0 - 45.0,Self-emp-inc,HS-grad,9,Divorced,White,Male,40.0 - 50.0,<=50K
20822,40.0 - 45.0,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
20824,31.0 - 35.0,State-gov,HS-grad,9,Never-married,White,Male,40.0 - 50.0,<=50K
20825,58.0 - 90.0,Local-gov,9th,5,Never-married,White,Male,36.0 - 40.0,<=50K
20826,35.0 - 40.0,Private,Bachelors,13,Married-civ-spouse,White,Female,0.0 - 36.0,>50K
20827,25.0 - 31.0,Private,Bachelors,13,Never-married,Black,Female,0.0 - 36.0,<=50K
20829,16.0 - 25.0,Private,HS-grad,9,Never-married,White,Female,40.0 - 50.0,<=50K
20831,25.0 - 31.0,Local-gov,Assoc-acdm,12,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
20833,16.0 - 25.0,Private,Some-college,10,Never-married,Asian-Pac-Islander,Female,0.0 - 36.0,<=50K
20835,31.0 - 35.0,Federal-gov,Bachelors,13,Married-civ-spouse,White,Male,40.0 - 50.0,>50K
20838,40.0 - 45.0,Private,HS-grad,9,Married-civ-spouse,White,Female,36.0 - 40.0,<=50K
20839,25.0 - 31.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
20840,58.0 - 90.0,Private,HS-grad,9,Married-civ-spouse,Asian-Pac-Islander,Female,0.0 - 36.0,<=50K
20842,58.0 - 90.0,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,0.0 - 36.0,<=50K
20845,25.0 - 31.0,Private,Assoc-voc,11,Married-civ-spouse,Black,Female,36.0 - 40.0,<=50K
20846,50.0 - 58.0,Self-emp-not-inc,HS-grad,9,Divorced,White,Male,50.0 - 99.0,>50K
20851,16.0 - 25.0,Local-gov,Some-college,10,Married-civ-spouse,White,Female,40.0 - 50.0,<=50K
20854,31.0 - 35.0,Self-emp-inc,Masters,14,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
20855,50.0 - 58.0,Private,HS-grad,9,Divorced,White,Female,36.0 - 40.0,>50K
20856,16.0 - 25.0,Private,10th,6,Separated,White,Female,36.0 - 40.0,<=50K
20859,40.0 - 45.0,Private,Bachelors,13,Separated,White,Male,40.0 - 50.0,<=50K
20860,50.0 - 58.0,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,36.0 - 40.0,>50K
20861,40.0 - 45.0,Private,Masters,14,Divorced,White,Male,36.0 - 40.0,<=50K
20865,40.0 - 45.0,Private,Some-college,10,Married-civ-spouse,White,Female,0.0 - 36.0,>50K
20866,16.0 - 25.0,Local-gov,HS-grad,9,Never-married,Black,Male,36.0 - 40.0,<=50K
20870,50.0 - 58.0,Private,Some-college,10,Married-spouse-absent,White,Female,0.0 - 36.0,>50K
20871,58.0 - 90.0,Private,Some-college,10,Widowed,White,Male,0.0 - 36.0,>50K
20872,50.0 - 58.0,Private,HS-grad,9,Never-married,White,Male,50.0 - 99.0,<=50K
20874,50.0 - 58.0,Private,Some-college,10,Divorced,White,Male,40.0 - 50.0,>50K
20875,35.0 - 40.0,Private,HS-grad,9,Married-civ-spouse,White,Female,0.0 - 36.0,>50K
20877,31.0 - 35.0,Private,Bachelors,13,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
20878,31.0 - 35.0,Private,Bachelors,13,Never-married,White,Male,40.0 - 50.0,>50K
20881,50.0 - 58.0,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
20882,35.0 - 40.0,Private,Bachelors,13,Married-civ-spouse,White,Female,0.0 - 36.0,>50K
20884,16.0 - 25.0,Private,11th,7,Divorced,White,Female,0.0 - 36.0,<=50K
20889,40.0 - 45.0,Private,Some-college,10,Married-civ-spouse,White,Female,36.0 - 40.0,>50K
20892,58.0 - 90.0,Private,1st-4th,2,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
20895,16.0 - 25.0,Private,HS-grad,9,Married-civ-spouse,White,Female,0.0 - 36.0,<=50K
20896,35.0 - 40.0,State-gov,Some-college,10,Separated,White,Male,36.0 - 40.0,<=50K
20897,35.0 - 40.0,Private,HS-grad,9,Never-married,Black,Female,0.0 - 36.0,<=50K
20898,31.0 - 35.0,Self-emp-not-inc,HS-grad,9,Separated,White,Male,40.0 - 50.0,<=50K
20899,40.0 - 45.0,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
20900,40.0 - 45.0,Self-emp-not-inc,12th,8,Divorced,Black,Male,0.0 - 36.0,<=50K
20902,58.0 - 90.0,Self-emp-inc,Doctorate,16,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
20904,40.0 - 45.0,Private,Bachelors,13,Never-married,White,Male,36.0 - 40.0,>50K
20905,50.0 - 58.0,Private,5th-6th,3,Married-civ-spouse,Asian-Pac-Islander,Male,36.0 - 40.0,<=50K
20906,40.0 - 45.0,Private,HS-grad,9,Married-civ-spouse,White,Male,0.0 - 36.0,<=50K
20909,58.0 - 90.0,Private,5th-6th,3,Married-civ-spouse,White,Male,0.0 - 36.0,<=50K
20912,35.0 - 40.0,Self-emp-inc,10th,6,Never-married,White,Male,40.0 - 50.0,>50K
20913,35.0 - 40.0,Private,Bachelors,13,Married-civ-spouse,Asian-Pac-Islander,Male,40.0 - 50.0,>50K
20914,40.0 - 45.0,Local-gov,HS-grad,9,Divorced,White,Male,0.0 - 36.0,<=50K
20917,50.0 - 58.0,Private,HS-grad,9,Married-civ-spouse,White,Male,40.0 - 50.0,>50K
20918,50.0 - 58.0,Private,Bachelors,13,Widowed,White,Female,36.0 - 40.0,<=50K
20919,35.0 - 40.0,Private,10th,6,Divorced,White,Female,36.0 - 40.0,<=50K
20922,31.0 - 35.0,Private,Bachelors,13,Never-married,Black,Female,36.0 - 40.0,<=50K
20923,40.0 - 45.0,Private,9th,5,Divorced,White,Female,40.0 - 50.0,<=50K
20925,31.0 - 35.0,Private,HS-grad,9,Divorced,White,Female,0.0 - 36.0,<=50K
20928,16.0 - 25.0,Private,11th,7,Never-married,White,Male,50.0 - 99.0,<=50K
20929,16.0 - 25.0,Private,HS-grad,9,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
20932,58.0 - 90.0,Local-gov,11th,7,Married-civ-spouse,White,Male,0.0 - 36.0,<=50K
20933,40.0 - 45.0,Private,10th,6,Divorced,Other,Female,40.0 - 50.0,<=50K
20934,50.0 - 58.0,Private,Masters,14,Married-civ-spouse,White,Female,40.0 - 50.0,>50K
20936,50.0 - 58.0,Private,Assoc-acdm,12,Married-civ-spouse,White,Male,40.0 - 50.0,>50K
20938,31.0 - 35.0,Private,5th-6th,3,Married-civ-spouse,Asian-Pac-Islander,Male,36.0 - 40.0,<=50K
20939,45.0 - 50.0,Private,Bachelors,13,Divorced,White,Male,40.0 - 50.0,>50K
20942,31.0 - 35.0,Private,Bachelors,13,Married-civ-spouse,White,Female,0.0 - 36.0,>50K
20945,25.0 - 31.0,Self-emp-inc,Assoc-voc,11,Divorced,White,Male,36.0 - 40.0,<=50K
20950,25.0 - 31.0,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
20951,50.0 - 58.0,Self-emp-not-inc,10th,6,Divorced,White,Male,50.0 - 99.0,>50K
20952,45.0 - 50.0,Private,Some-college,10,Widowed,White,Female,0.0 - 36.0,<=50K
20953,50.0 - 58.0,Local-gov,HS-grad,9,Married-civ-spouse,Black,Male,50.0 - 99.0,<=50K
20958,16.0 - 25.0,Local-gov,Some-college,10,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
20960,35.0 - 40.0,Private,Bachelors,13,Married-spouse-absent,White,Female,36.0 - 40.0,<=50K
20961,50.0 - 58.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,40.0 - 50.0,>50K
20962,58.0 - 90.0,Self-emp-inc,Bachelors,13,Separated,White,Female,0.0 - 36.0,<=50K
20963,31.0 - 35.0,Private,Assoc-acdm,12,Never-married,Asian-Pac-Islander,Female,50.0 - 99.0,>50K
20965,25.0 - 31.0,Local-gov,Assoc-voc,11,Never-married,White,Male,40.0 - 50.0,<=50K
20966,58.0 - 90.0,Self-emp-not-inc,Bachelors,13,Never-married,White,Male,0.0 - 36.0,>50K
20968,25.0 - 31.0,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
20969,40.0 - 45.0,Private,HS-grad,9,Married-civ-spouse,Asian-Pac-Islander,Male,50.0 - 99.0,<=50K
20970,16.0 - 25.0,Private,Assoc-voc,11,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
20971,25.0 - 31.0,Self-emp-not-inc,Some-college,10,Never-married,White,Female,40.0 - 50.0,<=50K
20972,40.0 - 45.0,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
20975,50.0 - 58.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
20976,58.0 - 90.0,Private,HS-grad,9,Married-civ-spouse,White,Female,0.0 - 36.0,<=50K
20977,40.0 - 45.0,Private,Bachelors,13,Never-married,White,Male,36.0 - 40.0,<=50K
20981,31.0 - 35.0,Federal-gov,Assoc-acdm,12,Divorced,White,Male,36.0 - 40.0,<=50K
20982,16.0 - 25.0,Private,10th,6,Never-married,White,Female,36.0 - 40.0,<=50K
20984,40.0 - 45.0,Self-emp-inc,HS-grad,9,Divorced,White,Male,40.0 - 50.0,<=50K
20985,40.0 - 45.0,Private,HS-grad,9,Divorced,White,Female,40.0 - 50.0,<=50K
20986,35.0 - 40.0,Private,HS-grad,9,Married-spouse-absent,Other,Male,36.0 - 40.0,<=50K
20988,35.0 - 40.0,Private,Assoc-acdm,12,Divorced,Black,Female,0.0 - 36.0,<=50K
20993,40.0 - 45.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Asian-Pac-Islander,Male,36.0 - 40.0,<=50K
20994,45.0 - 50.0,Local-gov,Some-college,10,Married-civ-spouse,Black,Male,40.0 - 50.0,>50K
20998,45.0 - 50.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
20999,50.0 - 58.0,Self-emp-not-inc,10th,6,Married-civ-spouse,White,Male,0.0 - 36.0,<=50K
21000,45.0 - 50.0,Private,Some-college,10,Divorced,White,Female,50.0 - 99.0,<=50K
21001,50.0 - 58.0,Local-gov,9th,5,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
21002,50.0 - 58.0,Private,11th,7,Widowed,White,Female,36.0 - 40.0,<=50K
21003,50.0 - 58.0,Private,Some-college,10,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
21005,40.0 - 45.0,Private,Masters,14,Never-married,White,Female,36.0 - 40.0,<=50K
21006,16.0 - 25.0,Private,HS-grad,9,Divorced,White,Male,50.0 - 99.0,<=50K
21007,16.0 - 25.0,Private,12th,8,Never-married,White,Female,0.0 - 36.0,<=50K
21008,45.0 - 50.0,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
21010,40.0 - 45.0,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Female,50.0 - 99.0,>50K
21011,16.0 - 25.0,Private,Some-college,10,Never-married,White,Female,0.0 - 36.0,<=50K
21012,31.0 - 35.0,Private,HS-grad,9,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
21013,50.0 - 58.0,Private,9th,5,Married-civ-spouse,Black,Male,36.0 - 40.0,<=50K
21014,31.0 - 35.0,Private,HS-grad,9,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
21015,16.0 - 25.0,State-gov,Some-college,10,Never-married,White,Male,0.0 - 36.0,<=50K
21018,31.0 - 35.0,Private,9th,5,Divorced,White,Female,36.0 - 40.0,<=50K
21019,50.0 - 58.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
21020,50.0 - 58.0,Private,9th,5,Married-civ-spouse,White,Female,0.0 - 36.0,<=50K
21021,25.0 - 31.0,Private,Some-college,10,Never-married,White,Male,40.0 - 50.0,<=50K
21024,50.0 - 58.0,Private,HS-grad,9,Separated,White,Male,36.0 - 40.0,<=50K
21026,50.0 - 58.0,Private,HS-grad,9,Divorced,Black,Female,0.0 - 36.0,<=50K
21027,35.0 - 40.0,Private,9th,5,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
21029,16.0 - 25.0,Local-gov,Bachelors,13,Married-civ-spouse,White,Male,36.0 - 40.0,>50K
21030,16.0 - 25.0,Self-emp-inc,11th,7,Never-married,White,Male,0.0 - 36.0,<=50K
21032,50.0 - 58.0,Private,10th,6,Widowed,White,Female,36.0 - 40.0,<=50K
21034,45.0 - 50.0,Private,HS-grad,9,Never-married,White,Female,0.0 - 36.0,<=50K
21035,35.0 - 40.0,Private,HS-grad,9,Never-married,White,Female,36.0 - 40.0,<=50K
21038,50.0 - 58.0,Private,HS-grad,9,Never-married,White,Male,40.0 - 50.0,<=50K
21041,25.0 - 31.0,Private,Prof-school,15,Never-married,White,Female,0.0 - 36.0,<=50K
21042,50.0 - 58.0,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
21043,31.0 - 35.0,Local-gov,Some-college,10,Married-civ-spouse,White,Male,36.0 - 40.0,>50K
21046,16.0 - 25.0,Private,HS-grad,9,Never-married,White,Male,50.0 - 99.0,<=50K
21048,45.0 - 50.0,Federal-gov,Masters,14,Married-spouse-absent,White,Female,40.0 - 50.0,>50K
21049,40.0 - 45.0,Local-gov,Masters,14,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
21052,45.0 - 50.0,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
21053,35.0 - 40.0,Private,Bachelors,13,Never-married,Asian-Pac-Islander,Female,40.0 - 50.0,<=50K
21054,35.0 - 40.0,Private,HS-grad,9,Divorced,White,Male,0.0 - 36.0,<=50K
21058,50.0 - 58.0,Private,Bachelors,13,Divorced,White,Male,40.0 - 50.0,<=50K
21059,40.0 - 45.0,Private,HS-grad,9,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
21061,58.0 - 90.0,State-gov,Bachelors,13,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
21062,31.0 - 35.0,Private,Bachelors,13,Married-civ-spouse,Black,Male,36.0 - 40.0,>50K
21065,16.0 - 25.0,Private,HS-grad,9,Never-married,White,Female,40.0 - 50.0,<=50K
21069,58.0 - 90.0,Local-gov,9th,5,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
21070,25.0 - 31.0,Local-gov,Masters,14,Married-civ-spouse,White,Female,0.0 - 36.0,>50K
21073,50.0 - 58.0,Self-emp-inc,Some-college,10,Divorced,White,Male,50.0 - 99.0,<=50K
21074,50.0 - 58.0,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
21077,25.0 - 31.0,Self-emp-inc,Some-college,10,Married-civ-spouse,Asian-Pac-Islander,Female,50.0 - 99.0,<=50K
21079,45.0 - 50.0,Local-gov,9th,5,Separated,Black,Female,36.0 - 40.0,<=50K
21080,35.0 - 40.0,Self-emp-not-inc,Masters,14,Never-married,White,Male,36.0 - 40.0,<=50K
21082,31.0 - 35.0,Private,Some-college,10,Never-married,White,Male,50.0 - 99.0,<=50K
21084,50.0 - 58.0,Private,HS-grad,9,Divorced,White,Male,40.0 - 50.0,<=50K
21085,35.0 - 40.0,Private,Assoc-acdm,12,Never-married,White,Female,36.0 - 40.0,<=50K
21088,35.0 - 40.0,Self-emp-inc,Bachelors,13,Married-spouse-absent,White,Male,36.0 - 40.0,<=50K
21089,25.0 - 31.0,Private,HS-grad,9,Separated,White,Female,40.0 - 50.0,<=50K
21090,16.0 - 25.0,Private,Some-college,10,Never-married,White,Male,0.0 - 36.0,<=50K
21094,58.0 - 90.0,Private,HS-grad,9,Divorced,White,Female,0.0 - 36.0,<=50K
21097,40.0 - 45.0,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
21098,45.0 - 50.0,Private,HS-grad,9,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
21099,50.0 - 58.0,Private,Some-college,10,Divorced,White,Female,40.0 - 50.0,<=50K
21100,58.0 - 90.0,Private,Doctorate,16,Married-civ-spouse,White,Male,0.0 - 36.0,>50K
21103,25.0 - 31.0,Private,Bachelors,13,Married-civ-spouse,White,Male,0.0 - 36.0,<=50K
21106,58.0 - 90.0,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,White,Male,0.0 - 36.0,<=50K
21108,25.0 - 31.0,Local-gov,Some-college,10,Never-married,White,Male,36.0 - 40.0,<=50K
21109,31.0 - 35.0,Private,10th,6,Separated,White,Female,0.0 - 36.0,<=50K
21110,58.0 - 90.0,State-gov,HS-grad,9,Married-civ-spouse,Amer-Indian-Eskimo,Male,36.0 - 40.0,>50K
21111,31.0 - 35.0,Private,Assoc-acdm,12,Never-married,White,Male,40.0 - 50.0,<=50K
21112,40.0 - 45.0,Private,Bachelors,13,Married-civ-spouse,White,Female,0.0 - 36.0,>50K
21113,31.0 - 35.0,Private,10th,6,Never-married,Black,Male,36.0 - 40.0,<=50K
21114,31.0 - 35.0,Private,HS-grad,9,Married-civ-spouse,White,Female,50.0 - 99.0,<=50K
21115,31.0 - 35.0,State-gov,HS-grad,9,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
21116,16.0 - 25.0,Private,Some-college,10,Never-married,White,Female,0.0 - 36.0,<=50K
21117,35.0 - 40.0,Private,HS-grad,9,Married-civ-spouse,White,Female,36.0 - 40.0,<=50K
21119,35.0 - 40.0,State-gov,Some-college,10,Separated,Black,Female,0.0 - 36.0,<=50K
21122,40.0 - 45.0,Private,Some-college,10,Married-civ-spouse,White,Male,0.0 - 36.0,>50K
21125,31.0 - 35.0,Private,Some-college,10,Divorced,White,Female,40.0 - 50.0,>50K
21126,35.0 - 40.0,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,36.0 - 40.0,>50K
21129,45.0 - 50.0,Private,HS-grad,9,Separated,Other,Female,50.0 - 99.0,<=50K
21134,31.0 - 35.0,Federal-gov,Masters,14,Never-married,White,Male,36.0 - 40.0,>50K
21135,31.0 - 35.0,Local-gov,HS-grad,9,Divorced,White,Male,36.0 - 40.0,<=50K
21139,35.0 - 40.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
21140,58.0 - 90.0,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,0.0 - 36.0,<=50K
21143,50.0 - 58.0,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,40.0 - 50.0,>50K
21144,25.0 - 31.0,Self-emp-not-inc,Some-college,10,Never-married,White,Male,40.0 - 50.0,<=50K
21145,45.0 - 50.0,Private,Assoc-acdm,12,Married-civ-spouse,Asian-Pac-Islander,Male,36.0 - 40.0,<=50K
21148,50.0 - 58.0,Self-emp-not-inc,Masters,14,Divorced,White,Male,50.0 - 99.0,<=50K
21150,50.0 - 58.0,Local-gov,Masters,14,Married-civ-spouse,White,Female,36.0 - 40.0,>50K
21151,35.0 - 40.0,Private,Some-college,10,Married-civ-spouse,Black,Female,36.0 - 40.0,>50K
21153,50.0 - 58.0,Private,Bachelors,13,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
21154,16.0 - 25.0,Private,HS-grad,9,Divorced,Amer-Indian-Eskimo,Female,40.0 - 50.0,<=50K
21157,58.0 - 90.0,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
21158,58.0 - 90.0,Private,Masters,14,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
21159,16.0 - 25.0,Self-emp-inc,7th-8th,4,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
21160,45.0 - 50.0,Private,Some-college,10,Divorced,White,Female,0.0 - 36.0,<=50K
21162,50.0 - 58.0,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
21164,45.0 - 50.0,Private,Some-college,10,Separated,Black,Female,36.0 - 40.0,<=50K
21165,16.0 - 25.0,Private,HS-grad,9,Married-civ-spouse,Other,Male,0.0 - 36.0,<=50K
21166,31.0 - 35.0,Private,Assoc-acdm,12,Married-spouse-absent,White,Female,36.0 - 40.0,<=50K
21167,25.0 - 31.0,Private,Some-college,10,Never-married,White,Female,40.0 - 50.0,<=50K
